MOVIEID,drama,romance,thriller,comedy,sci-fi,adventure,animation,children,imax,musical,action,mystery,crime,war,western,fantasy,horror,documentary,film-noir,no_genre
2171,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1268,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
473,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3307,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34334,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5027,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2290,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8266,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6457,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6730,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
200180,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8141,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26002,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1087,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4561,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4633,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
180887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6829,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32371,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4575,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5311,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3332,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8837,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54193,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5756,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26757,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173625,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
71936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31060,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117424,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
6145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81497,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
147609,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4860,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
193809,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
188013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69217,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
125177,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181003,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53561,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204096,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65204,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69155,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
178353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42679,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
186091,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
124727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160221,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170785,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
161356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5708,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172275,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100492,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
128782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122685,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91195,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
124425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99056,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
124655,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25760,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123182,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164985,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
124418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
162820,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
161318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124663,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
123547,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124338,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144902,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
143117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156469,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
158086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163825,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
168234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181193,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196183,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133531,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
152397,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149971,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
143994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114595,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32943,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3175,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
832,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
802,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
785,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3251,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3526,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5470,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5452,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62511,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
3760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27674,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
93819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
948,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50794,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6006,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6060,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6045,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7571,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5780,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81495,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26285,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5567,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59159,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2177,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173727,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47646,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
59938,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4793,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34177,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60405,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7223,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
53453,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
161171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8400,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6635,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6866,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38843,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
153788,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132420,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
86380,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
182903,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1871,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6054,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
156175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67927,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
80424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91056,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
143207,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
94262,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86671,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
128197,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180371,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124285,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127640,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181231,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
142194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
122807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68664,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59836,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64921,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
182369,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123324,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
165703,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171243,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
133571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72344,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123004,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185935,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
170749,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
161394,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117342,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122505,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58661,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95767,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
133624,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54239,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
160406,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
98805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123113,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
159960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187115,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
181171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
177553,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118023,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116523,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
197387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123779,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132808,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
138744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134577,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
142068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144768,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153108,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80827,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89802,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92520,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
194382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85450,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168896,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140419,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
183889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130128,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
123719,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123184,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
112603,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3108,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49272,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77561,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7075,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3824,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2565,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54229,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
56941,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142997,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4082,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96849,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3766,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2749,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4939,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3700,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5859,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6518,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
143345,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
51579,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
